filepath,title
/home/radiance/ego4d_dealt_data/frame_output_dir_1/79b22dd6-e2c3-4995-9730-a0734c8297fd_frame_478.jpg, The man C takes some poker chips from the stack of poker chips on the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/60f51dbf-bbae-45a6-a70b-ed13e2ea4e90_frame_630.jpg, C carries the bucket of water with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ffb7ecf6-f44e-499b-b315-a4aeabf3578c_frame_877.jpg, C packs some sand with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f735d4bb-d65e-4965-ac0d-270c0b9e5993_frame_257.jpg, C removes the seeds in the pepper
/home/radiance/ego4d_dealt_data/frame_output_dir_1/72b160a3-158a-49be-9e61-cc154f4febc6_frame_59.jpg, C picks the kitchen towel on the sink
/home/radiance/ego4d_dealt_data/frame_output_dir_1/150c104e-f9bd-4a81-b885-0e8b9968cada_frame_715.jpg, C sharpens the knife.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/35e004f4-ad64-4835-9358-38a58b431252_frame_56.jpg,#c c put the meat in the water
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2763117d-04c7-4b65-bd9f-1c549051113d_frame_328.jpg, C drops the coconut husk in his right hand on the ground.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9e168f5a-cbbb-4065-850d-2d98bd74b7cf_frame_300.jpg, C picks an sander.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ac582760-09b1-4a6e-be08-f19f9bf5dfcb_frame_887.jpg, Man A holds the empty prawns pack in his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/95f2caf6-c6f5-4471-9763-2957e248eb58_frame_2700.jpg, The woman A places the fork on the plate on the table with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c5965da1-aae4-463d-bd3a-accd221a11f2_frame_741.jpg, A woman X arranges the cards
/home/radiance/ego4d_dealt_data/frame_output_dir_1/912e94f0-6657-4d81-8d15-2ff06cab18ea_frame_3.jpg, C cuts the stick in his left hand with the plier in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/99a9f3f2-1836-428e-a914-390dd5645439_frame_348.jpg, C pulls a sewing thread with his hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9d965c16-0014-45e5-b37b-50a786971470_frame_1280.jpg, The man D touches the facemask on his face with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5aba8942-4394-411e-a540-9af55704eed5_frame_100.jpg, C turns the hand wheel of the machine with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/18ef9181-3da3-4217-8a98-1405e87db8fc_frame_75.jpg, C adjusts the wire
/home/radiance/ego4d_dealt_data/frame_output_dir_1/949b2e8a-83f9-4b89-b29b-9e8d81600dd8_frame_313.jpg, A man X holds a bag of feed with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1558e9f2-d7f3-4a23-9627-4240f506d7df_frame_261.jpg, C moves a ravioli pasta dough on the table with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0a09f8fc-ff87-4210-b682-d2ae38af33eb_frame_141.jpg, C ruffles the leaves of the plant with the garden shears in his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/461453ca-6e9d-4e59-82b1-3138e76b62a1_frame_924.jpg, C puts the soil in the bucket
/home/radiance/ego4d_dealt_data/frame_output_dir_1/260a474a-bdbe-4648-b0b2-af83209d7fc8_frame_174.jpg, C moves the onion on the tray with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fec1f883-fc5c-4257-985e-26efaec68ddc_frame_51.jpg, C looks outside
/home/radiance/ego4d_dealt_data/frame_output_dir_1/146a4b4b-96a5-4d8f-a5b1-78dbb6ee5edf_frame_1994.jpg, the man B interacts with the group of people at the table. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a2f25985-0589-42ca-af57-58930079dfb9_frame_2678.jpg, The man B drops the pancake in his right hand on the plate on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9075cfdf-82eb-4cde-8328-f6ce631f101a_frame_63.jpg, C talks to man Y
/home/radiance/ego4d_dealt_data/frame_output_dir_1/33aac47a-010a-4e1d-898a-c1d63033fc06_frame_1473.jpg, The man H moves a card on the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/92153977-6016-4863-be78-c4af25a56a0f_frame_115.jpg, man X looks at the shelf
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c0798284-c1c1-416d-9a26-17a8ff94a2e9_frame_0.jpg, C looks at a kid
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cb307bf2-d795-4615-8a0c-3f8f7f6800b7_frame_742.jpg, person X puts a card on a floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0fedfa42-bfda-47c1-8f59-2c91b2c229fe_frame_359.jpg, C gathers the pieces of the apple
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3fa64efd-45e8-412e-a665-914d0cfda32e_frame_72.jpg, C checks the noodles with the chopstick in his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/db8e8171-882a-4359-ae23-89de26c98e84_frame_377.jpg, C stirs milk with the spatula. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9b221f93-19a9-4593-9187-049d9dedfcf0_frame_238.jpg, C clears weed from the area
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0cd3698b-9f75-4a43-a8b3-a3bd25b9dc52_frame_1263.jpg, C turns on the canycom
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2763dbfc-8488-4264-b31f-4b12096c4c4b_frame_231.jpg, C passes the rag from his gloved right hand to his gloved left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/37f4000f-e934-4799-957d-e89dc504fd07_frame_1421.jpg, C picks a card.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f9a98d72-b5f1-4840-9093-d351586269c0_frame_1011.jpg, C closes the drawer
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5c172db2-eca2-4f9a-8963-b2111123fef2_frame_119.jpg, C takes cement with the trowel in his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5c3e4482-a952-48df-9a19-4598bb433639_frame_87.jpg, C paints on the canvas.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/80f1ed6d-0d78-4fad-9dcc-9c92932cd1d5_frame_521.jpg, C puts point tokens in the cloth bag
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8491af2d-7226-4563-adcc-1e06da2cd763_frame_26.jpg, C moves a try square on the workshop table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c1b6e7d2-c10c-476e-8335-990d3dd695a5_frame_1406.jpg, the man X picks the dough from the table with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7c420d19-88b4-4092-bef1-a9bb99bbe308_frame_426.jpg, C holds a rack
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cd4cf777-fa95-4226-9453-f00ce43fe323_frame_53.jpg, C dials phone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3e3cb9f5-dc38-4210-b07a-badd9a996c13_frame_457.jpg, C holds the craft material with the left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0fedfa42-bfda-47c1-8f59-2c91b2c229fe_frame_290.jpg, C picks the wooden spoon
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9ed1345b-3b40-4179-9ed3-1071e5795723_frame_670.jpg, C walks on a roof
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5b284586-e187-4156-b909-6a8d73491abd_frame_1247.jpg, The man X removes a camera from C head with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c92cfd96-21ca-4b52-a56a-6345fbf57de0_frame_1679.jpg, C holds the phone case with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/220bc2b0-42a0-4f3a-adaf-aae43fdd12da_frame_1170.jpg, C wipes the shelf with rag in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/45cb1d23-8a60-4c55-af01-1424b50fb9a7_frame_8.jpg, C adjusts a lamp on a table with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5e9e692b-dd68-4618-bfa3-012a7934abc2_frame_192.jpg, C drops the lid on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5ed33a0e-3786-471b-9642-0a386c6fd8f3_frame_77.jpg, C walks forward
/home/radiance/ego4d_dealt_data/frame_output_dir_1/af364d58-2368-47a1-93d5-50618dc2ed5e_frame_278.jpg, A Man X Places the brochure on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0e66de5b-08e2-4cbb-8f2d-0028168218b0_frame_646.jpg, C touches a plastic bag on the floor with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/af82a96d-724c-4de4-96c7-af769689ea0e_frame_156.jpg, C puts the screw in the eyelet of the air shock with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3efc152d-ea0e-4372-b552-7d5e1cf07259_frame_1123.jpg, The woman B picks a purse from the bag on her legs with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3dbe950d-163c-40a4-9590-494748e1dd39_frame_370.jpg, The woman Y drops the spoon in the ice cream cup with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c615d305-14fe-41cd-9099-caf420beb604_frame_62.jpg, The woman H holds a pack of tissue paper with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c92cfd96-21ca-4b52-a56a-6345fbf57de0_frame_2127.jpg, C scrapes the paper off the pouch with the nail file in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/16d55886-6e1e-4195-9918-12dc4568320e_frame_148.jpg, C takes the money
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0e2908f3-71fa-4da9-8075-f81728d680aa_frame_1012.jpg, The woman X passes the card to her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c57564a6-dc90-4ce2-9abb-798b26f5eece_frame_27.jpg, C drops the caliper on the work table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a31fa1da-45f5-4fe7-8361-8f18637856ba_frame_1026.jpg, C examines the fabric stiches
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f735d4bb-d65e-4965-ac0d-270c0b9e5993_frame_361.jpg, C puts the knife on the chopping board
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1b9f06a7-b26d-4c74-863e-1d4fa22bbc37_frame_178.jpg, C drops the flower in the bowl
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c2d06df7-5d3a-4116-9edb-f1c81a4f669b_frame_1100.jpg, The man X dips the dough into a tray of yeast on table with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d38f271c-53f3-4771-8c17-a5157e723067_frame_202.jpg, C holds a flower
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2b21d0f3-cb6b-4b5e-a418-fbe2dd69e023_frame_37.jpg, C drops the extension lead on the floor with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/01236d91-23a2-49be-8f9f-d25cd3e126f6_frame_105.jpg, C tightens a g cramp
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bb16e081-d56d-40c0-a000-6d59ddb4498d_frame_71.jpg, C adjusts the stick in the stove with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dfa06e1b-6823-4fa0-b7f8-194bac7bc7f3_frame_117.jpg, C places the bottle on stand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/03ca4970-374e-4901-9895-81f262c0da5c_frame_17.jpg, C talks
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4bf46557-3c5a-4a89-840d-158403590c9f_frame_869.jpg, C drops an egg tray on the floor with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3efc152d-ea0e-4372-b552-7d5e1cf07259_frame_976.jpg, The man D gesticulates with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3937482-c973-4263-957d-1d5366329dad_frame_523.jpg, person D laughs.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/986d4cea-f5e1-411d-bb28-0faa048669aa_frame_821.jpg, The woman A adjusts the basket on the floor with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f6c064d9-bcf6-4153-9418-83cc3e181807_frame_254.jpg, C reads the book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/99a632bf-2f91-4e9a-9974-837dcf2a0fea_frame_117.jpg, C straighten the bag handle.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bcfbfdd9-1f37-4edf-8ea0-114a92806d08_frame_657.jpg, C scrapes the bed frame with the sandpaper in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/51364391-163c-484c-8de5-122abb5898de_frame_117.jpg, C moves green beans on the chopping board with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ce19b572-7341-426a-8c2f-fe067344c98d_frame_287.jpg, C walks around the supermarket.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bf454e7e-6c77-4c4c-8f72-b807c69b232b_frame_272.jpg, C touches the phone in his breast pocket with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0928af96-a3fd-4930-9bc1-2fa43d01bb53_frame_93.jpg, C looks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2967f13e-d2af-4154-b593-d38d61e223d7_frame_301.jpg,#c c paints at the board
/home/radiance/ego4d_dealt_data/frame_output_dir_1/90f98d72-e136-4e3f-b2e7-4fefed2247e6_frame_95.jpg, C turns the spatula with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e65cdb37-b00c-44b1-909f-068022d804cb_frame_11.jpg, C lifts the black backpack with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2941ef6f-edb8-471b-901a-5c28a401aaaa_frame_140.jpg, C puts the book on the shelf
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2967f13e-d2af-4154-b593-d38d61e223d7_frame_218.jpg,#c c moves hand around the box
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e8042e06-ceee-4b97-8e89-16a3879b2386_frame_19.jpg, C moves towards the gas cooker with the frying pan
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8e58a7b3-43ef-406d-ad5d-901f83418261_frame_2464.jpg, C operates the tablet phone on the table with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f96161b8-7580-4352-a8f9-1285bd2b9ea2_frame_50.jpg, C picks up the liquid seasoning bottle on the shelf
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c836b5f5-eaa8-4720-b9d0-1d528207eafa_frame_142.jpg, C picks a belt from the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a25ce65f-5e53-4154-869d-ec61d2a6a9a8_frame_372.jpg, C drops the trouser
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ca1015d2-3e03-4cba-826e-5b822a076d4a_frame_487.jpg, C hits a book with a pen
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fe6c05b4-3712-44c1-8a4d-4b953d5c0ef2_frame_585.jpg, C picks a push block on the jointer table with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8e58a7b3-43ef-406d-ad5d-901f83418261_frame_563.jpg, C puts the paint tube on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/70d5b21a-832a-4f4d-af82-807731a08ece_frame_294.jpg, C removes the paintbrush in the paint can.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/269560af-9ab1-496e-82c4-f4bde0902417_frame_62.jpg, C exercises his body alongside the group of people.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/689848c0-6488-4a4e-871c-c19d986532a4_frame_189.jpg, C walks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3761fbb4-3e0e-4b15-a277-fec95edacf04_frame_249.jpg, C adjusts the cloth with her hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/14394a44-5be5-4cfc-8c28-51c4351992b1_frame_1525.jpg, C walks on the pavement beside the road.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0ddb9f0e-5f3d-4fba-9367-ba0db225f449_frame_105.jpg, C cleans the small iron with the towel paper.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2674176e-35a7-4430-87b3-e52463e26d16_frame_525.jpg, C drops the twig in his left hand on the ground.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/408acdc8-c286-482b-91ba-3fcda24fedc3_frame_1018.jpg, C puts her right hand into the container on the kitchen counter.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f6eb8e9b-a925-4112-9eec-32393192e435_frame_266.jpg,#CC operates the tablet.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f1443808-d8f0-4bd5-aacd-d5902f62ee05_frame_677.jpg, C makes a gesture
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3b0ce903-543e-4a4b-a17b-ccc3739f60f0_frame_241.jpg, C touches the soil with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/530dd2a8-462c-450b-9f38-1dfff28f139e_frame_210.jpg, C opens the refrigerator.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/59815805-de31-4993-8f5e-f12b1537bcfc_frame_568.jpg, C adjusts the cloth on the pressing board with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b2a1b8ca-99d6-4f26-953f-426e89649e90_frame_255.jpg, C adjusts the kernel shaft in the stove with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/937e5809-09d0-4c6b-8d9e-9329e0cf6218_frame_447.jpg, man K dribbles the ball.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ee114c86-05fc-4d47-8c9a-8dfeafed0457_frame_186.jpg, C rinses the green beans with water
/home/radiance/ego4d_dealt_data/frame_output_dir_1/32c34069-0111-4d89-9e55-1c68f18705ad_frame_50.jpg, The woman A takes a black bag from the container bag with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5e5c4417-c23c-4f7e-88a9-74f632dcd0fb_frame_56.jpg, C looks around.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/59976b3b-2328-47f2-a7b3-6f982497ed65_frame_5.jpg, C drops the rope on the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d4d3af30-b00a-430e-b55a-a427d92800fc_frame_50.jpg, C reads the textbook
/home/radiance/ego4d_dealt_data/frame_output_dir_1/739c2ece-23c5-458e-9500-66bcef2f8945_frame_765.jpg, C adjusts the piece of fabric on the table with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/df9c2151-58c3-471c-8e91-caa8afc61c65_frame_242.jpg, C drops the torque wrench on the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/457ddf5b-8154-4099-aadf-df0c08fe15a4_frame_116.jpg, C drinks the water
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6e330145-3fe9-44f7-8f84-801717da9ea2_frame_5.jpg, The girl X sprays the ground with water.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4b4b4f4f-99be-4be6-b1e9-df249e0536cd_frame_647.jpg, A man Y gestures his hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/944aacb0-f596-460d-b5a6-9ae05df1d430_frame_2366.jpg, C picks up the sickle from the ground with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1d3b9db3-fa6b-4eea-be2b-65829559dacb_frame_43.jpg, C removes his left hand from the piano.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b702a218-a1d1-4cd6-8f27-b9ff2db2b679_frame_31.jpg, C picks the plant pot
/home/radiance/ego4d_dealt_data/frame_output_dir_1/65899145-454e-4fc4-b72f-cc7e4504c9c7_frame_145.jpg, C converses with woman X
/home/radiance/ego4d_dealt_data/frame_output_dir_1/600e392c-4be6-4b8b-bef8-e789ce3d8915_frame_3194.jpg, The woman A adjusts a bowl of sour cream on the plate on the table with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d3279f4f-eea5-448f-a930-aafac6b668ac_frame_1449.jpg, C interacts with man P
/home/radiance/ego4d_dealt_data/frame_output_dir_1/41e19b91-3be6-4b90-b8dc-24d2551fcbd1_frame_165.jpg, C throws a stick
/home/radiance/ego4d_dealt_data/frame_output_dir_1/90398a2b-de6b-4232-9bea-149c48cb1326_frame_56.jpg, C pulls the electrode holder with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9d965c16-0014-45e5-b37b-50a786971470_frame_656.jpg, a man A pours powder from a bottle on the right hand of a man B.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d73bb655-36f4-4718-99e5-04ea7e740be1_frame_2336.jpg, The woman A drops a card from the cards in her left hand on the table with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/26fb3377-0008-4933-b7ee-09b6fe944b59_frame_28.jpg, C drops the jar in her right hand on the dining table.
